hour,irradiance_w_m2,solar_input_w,required_power_w,net_power_w,battery_wh,soc_pct
11.93333333333332,849.7087262292235,60.37714886987238,21.409017326675155,38.968131543197224,8.33,100.0
11.966666666666653,849.9271784379059,60.392671273158854,21.409017326675155,38.9836539464837,8.33,100.0
11.999999999999986,850.0,60.39784570312499,21.409017326675155,38.98882837644984,8.33,100.0
12.033333333333319,849.927178437906,60.39267127315887,21.409017326675155,38.98365394648371,8.33,100.0
12.066666666666652,849.7087262292239,60.37714886987241,21.409017326675155,38.96813154319725,8.33,100.0
12.099999999999985,849.3446808046147,60.35128115294948,21.409017326675155,38.94226382627433,8.33,100.0
12.133333333333319,848.8351045413881,60.315072554690275,21.409017326675155,38.90605522801512,8.33,100.0
12.166666666666652,848.1800847528133,60.268529279251645,21.409017326675155,38.85951195257649,8.33,100.0
12.199999999999985,847.3797336731592,60.211659301584255,21.409017326675155,38.8026419749091,8.33,100.0
12.233333333333318,846.434188438463,60.14447236606602,21.409017326675155,38.735455039390864,8.33,100.0
12.266666666666652,845.3436110630329,60.066979984832436,21.409017326675155,38.65796265815728,8.33,100.0
12.299999999999985,844.1081884116879,59.97919543580411,21.409017326675155,38.57017810912895,8.33,100.0
12.333333333333318,842.7281321677395,59.88113376041161,21.409017326675155,38.47211643373645,8.33,100.0
12.366666666666651,841.2036787967205,59.772811761018176,21.409017326675155,38.36379443434302,8.33,100.0
12.399999999999984,839.5350895058679,59.65424799804075,21.409017326675155,38.2452306713656,8.33,100.0
12.433333333333318,837.722650199367,59.52546278676979,21.409017326675155,38.11644546009464,8.33,100.0
12.46666666666665,835.7666714293624,59.38647819388823,21.409017326675155,37.977460867213075,8.33,100.0
12.499999999999984,833.6674883427469,59.23731803369056,21.409017326675155,37.82830070701541,8.33,100.0
12.533333333333317,831.425460623736,59.07800786400239,21.409017326675155,37.66899053732723,8.33,100.0
12.56666666666665,829.040972432237,58.908574981801124,21.409017326675155,37.49955765512597,8.33,100.0
12.599999999999984,826.5144323380264,58.729048418538895,21.409017326675155,37.32003109186374,8.33,100.0
12.633333333333317,823.8462732507426,58.53945893516812,21.409017326675155,37.130441608492966,8.33,100.0
12.66666666666665,821.0369523457094,58.33983901687076,21.409017326675155,36.93082169019561,8.33,100.0
12.699999999999983,818.0869509856018,58.130222867492186,21.409017326675155,36.72120554081703,8.33,100.0
12.733333333333317,814.9967746379657,57.91064640368045,21.409017326675155,36.5016290770053,8.33,100.0
12.76666666666665,811.7669527886103,57.68114724873227,21.409017326675155,36.27212992205712,8.33,100.0
12.799999999999983,808.3980388508822,57.44176472614639,21.409017326675155,36.03274739947123,8.33,100.0
12.833333333333316,804.8906100708417,57.1925398528857,21.409017326675155,35.78352252621055,8.33,100.0
12.86666666666665,801.2452674283536,56.93351533234921,21.409017326675155,35.524498005674054,8.33,100.0
12.899999999999983,797.4626355341135,56.66473554705505,21.409017326675155,35.2557182203799,8.33,100.0
12.933333333333316,793.5433625226235,56.38624655103576,21.409017326675155,34.977229224360606,8.33,100.0
12.966666666666649,789.4881199411378,56.098096061947146,21.409017326675155,34.68907873527199,8.33,100.0
12.999999999999982,785.297602634596,55.80033345289211,21.409017326675155,34.39131612621696,8.33,100.0
13.033333333333315,780.9725286265659,55.49300974396082,21.409017326675155,34.083992417285664,8.33,100.0
13.066666666666649,776.5136389962133,55.1761775934887,21.409017326675155,33.76716026681355,8.33,100.0
13.099999999999982,771.9216977513217,54.84989128903367,21.409017326675155,33.440873962358516,8.33,100.0
13.133333333333315,767.1974916973842,54.51420673807427,21.409017326675155,33.10518941139912,8.33,100.0
13.166666666666648,762.3418303027878,54.1691814584302,21.409017326675155,32.76016413175505,8.33,100.0
13.199999999999982,757.3555455601155,53.81487456840695,21.409017326675155,32.405857241731795,8.33,100.0
13.233333333333315,752.2394918435887,53.45134677666614,21.409017326675155,32.04232944999099,8.33,100.0
13.266666666666648,746.9945457626736,53.07866037182342,21.409017326675155,31.669643045148263,8.33,100.0
13.299999999999981,741.6216060118807,52.69687921177568,21.409017326675155,31.287861885100526,8.33,100.0
13.333333333333314,736.121593216776,52.30606871275927,21.409017326675155,30.897051386084115,8.33,100.0
13.366666666666648,730.495449776238,51.90629583814132,21.409017326675155,30.497278511466163,8.33,100.0
13.39999999999998,724.7441397009818,51.49762908694584,21.409017326675155,30.088611760270688,8.33,100.0
13.433333333333314,718.8686484483807,51.08013848211682,21.409017326675155,29.671121155441668,8.33,100.0
13.466666666666647,712.8699827536141,50.65389555852018,21.409017326675155,29.24487823184503,8.33,100.0
13.49999999999998,706.7491704571671,50.21897335068655,21.409017326675155,28.80995602401139,8.33,100.0
13.533333333333314,700.507260328717,49.775446380297254,21.409017326675155,28.3664290536221,8.33,100.0
13.566666666666647,694.1453218874309,49.323390643415394,21.409017326675155,27.91437331674024,8.33,100.0
13.59999999999998,687.6644452187093,48.8628835974643,21.409017326675155,27.453866270789142,8.33,100.0
13.633333333333313,681.0657407874056,48.394004147955584,21.409017326675155,26.98498682128043,8.33,100.0
